ARGIL|(Noun) a white clay (especially a white clay used by potters)
ARGLE|
ARGOL|
ARGON|(Noun) a colorless and odorless inert gas; one of the six inert gases; comprises approximately 1% of the earth's atmosphere
ARGOT|(Noun) the everyday speech of the people (as distinguished from literary language)
ARGUE|(Verb) present reasons and arguments\n(Verb) have an argument about something\n(Verb) give evidence of
ARGUS|(Noun) (Greek mythology) a giant with 100 eyes; was guardian of the heifer Io and was slain by Hermes\n(Noun) large brilliantly patterned East Indian pheasant
ARHAT|(Noun) a Buddhist who has attained nirvana
ARIAS|(Noun) an elaborate song for solo voice
ARIEL|
ARIKI|
ARILS|(Noun) fleshy and usually brightly colored cover of some seeds that develops from the ovule stalk and partially or entirely envelopes the seed
ARIOT|
ARISE|(Verb) originate or come into being\n(Verb) rise to one's feet\n(Verb) result or issue
ARISH|
ARKED|
ARLED|
ARLES|
ARMED|(Adjective) (used of persons or the military) characterized by having or bearing arms\n(Adjective) having arms or arms as specified; used especially in combination\n(Adjective) (used of plants and animals) furnished with bristles and thorns
ARMER|
ARMET|(Noun) a medieval helmet with a visor and a neck guard
ARMIL|
ARMOR|(Verb) equip with armor\n(Noun) a military unit consisting of armored fighting vehicles\n(Noun) tough more-or-less rigid protective covering of an animal or plant
ARNAS|
ARNUT|
AROBA|
AROHA|
AROID|(Adjective) relating to a plant of the family Araceae
AROMA|(Noun) a distinctive odor that is pleasant
AROSE|(Verb) originate or come into being\n(Verb) rise to one's feet\n(Verb) result or issue
ARPAS|
ARPEN|
ARRAH|
ARRAS|(Noun) something that resembles a tapestry in its complex pictorial designs\n(Noun) a heavy textile with a woven design; used for curtains and upholstery\n(Noun) a wall hanging of heavy handwoven fabric with pictorial designs
ARRAY|(Noun) an orderly arrangement\n(Noun) an impressive display\n(Noun) especially fine or decorative clothing\n(Noun) an arrangement of aerials spaced to give desired directional characteristics
ARRET|
ARRIS|
ARROW|(Noun) a mark to indicate a direction or relation\n(Noun) a projectile with a straight thin shaft and an arrowhead on one end and stabilizing vanes on the other; intended to be shot from a bow
ARROZ|
ARSED|
ARSES|
ARSEY|
ARSIS|
ARSON|(Noun) malicious burning to destroy property
ARTAL|(Noun) a unit of weight used in some Moslem countries near the Mediterranean; varies between one and five pounds
ARTEL|(Noun) a unit of weight used in some Moslem countries near the Mediterranean; varies between one and five pounds
ARTIC|
ARTIS|
ARTSY|
ARUHE|
ARUMS|(Noun) starch resembling sago that is obtained from cuckoopint root\n(Noun) any plant of the family Araceae; have small flowers massed on a spadix surrounded by a large spathe
ARVAL|
ARVEE|
ARVOS|
ARYLS|
ASANA|(Noun) (Hinduism) a posture or manner of sitting (as in the practice of yoga)
ASCON|
ASCOT|(Noun) a cravat with wide square ends; secured with an ornamental pin
ASCUS|(Noun) saclike structure in which ascospores are formed through sexual reproduction of ascomycetes
ASDIC|(Noun) a measuring instrument that sends out an acoustic pulse in water and measures distances in terms of the time for the echo of the pulse to return
ASHED|(Verb) convert into ashes\n(Noun) any of various deciduous pinnate-leaved ornamental or timber trees of the genus Fraxinus\n(Noun) strong elastic wood of any of various ash trees; used for furniture and tool handles and sporting goods such as baseball bats
ASHEN|(Adjective) anemic looking from illness or emotion\n(Adjective) made of wood of the ash tree
ASHES|(Verb) convert into ashes\n(Noun) any of various deciduous pinnate-leaved ornamental or timber trees of the genus Fraxinus\n(Noun) strong elastic wood of any of various ash trees; used for furniture and tool handles and sporting goods such as baseball bats
ASHET|
ASIDE|(Adverb) on or to one side\n(Adverb) out of the way (especially away from one's thoughts)\n(Adverb) placed or kept separate and distinct as for a purpose\n(Adverb) in reserve; not for immediate use
ASKED|(Verb) require (time or space)\n(Verb) carry out\n(Verb) get into one's hands, take physically\n(Verb) interpret something in a certain way; convey a particular meaning or impression\n(Verb) take into one's possession\n(Verb) travel or go by means of a certain kind of transportation, or a certain route\n(Verb) experience or feel or submit to\n(Verb) accept or undergo, often unwillingly\n(Verb) make use of or accept for some purpose\n(Verb) take by force\n(Verb) ascertain or determine by measuring, computing or take a reading from a dial\n(Verb) head into a specified direction\n(Verb) be seized or affected in a specified way\n(Verb) buy, select\n(Verb) to get into a position of having, e.g., safety, comfort\n(Verb) have sex with; archaic use\n(Verb) develop a habit\n(Verb) obtain by winning
ASKER|(Noun) someone who asks a question
ASKEW|(Adverb) turned or twisted to one side
ASKOI|
ASKOS|
ASPEN|(Noun) any of several trees of the genus Populus having leaves on flattened stalks so that they flutter in the lightest wind
ASPER|(Noun) 20 aspers equal 1 kurus in Turkey
ASPIC|(Noun) savory jelly based on fish or meat stock used as a mold for meats or vegetables
ASPIE|
ASPIS|
ASPRO|
ASSAI|
ASSAM|(Noun) state in northeastern India
ASSAY|(Verb) analyze (chemical substances)\n(Noun) a substance that is undergoing an analysis of its components\n(Noun) a written report of the results of an analysis of the composition of some substance\n(Noun) a quantitative or qualitative test of a substance (especially an ore or a drug) to determine its components; frequently used to test for the presence or concentration of infectious agents or antibodies etc.
ASSES|(Adjective) located at or near or behind a part or near the end of a structure
ASSET|(Noun) a useful or valuable quality
ASSEZ|
ASSOT|
ASTER|(Noun) any of various chiefly fall-blooming herbs of the genus Aster with showy daisylike flowers\n(Noun) star-shaped structure formed in the cytoplasm of a cell having fibers like rays that surround the centrosome during mitosis
ASTIR|(Adjective) out of bed
ASTUN|
ASURA|(Noun) earlier a god; later a demon; counterpart of Zoroastrian Ahura
ASWAY|
ASWIM|
ASYLA|
ATAPS|
ATAXY|(Noun) inability to coordinate voluntary muscle movements; unsteady movements and staggering gait
ATIGI|
ATILT|(Adjective) departing or being caused to depart from the true vertical or horizontal
ATIMY|
ATLAS|(Noun) (Greek mythology) a Titan who was forced by Zeus to bear the sky on his shoulders\n(Noun) a collection of maps in book form\n(Noun) the 1st cervical vertebra\n(Noun) a figure of a man used as a supporting column
ATMAN|
ATMAS|
ATMOS|
ATOCS|
ATOKE|
ATOKS|
ATOLL|(Noun) an island consisting of a circular coral reef surrounding a lagoon
ATOMS|(Verb) produce specks in or on
ATOMY|
ATONE|(Verb) make amends for
ATONY|(Noun) lack of normal muscular tension or tonus
ATOPY|
ATRIA|(Noun) any chamber that is connected to other chambers or passageways (especially one of the two upper chambers of the heart)\n(Noun) the central area in a building; open to the sky
ATRIP|(Adjective) (used of an anchor) hanging clear of the bottom\n(Adjective) (of an anchor) just clear of the bottom
ATTAP|
ATTAR|(Noun) essential oil or perfume obtained from flowers
ATTIC|(Noun) the dialect of Ancient Greek spoken and written in Attica and Athens and Ionia\n(Noun) informal terms for a human head\n(Noun) (architecture) a low wall at the top of the entablature; hides the roof\n(Adjective) of or relating to Attica or its inhabitants or to the dialect spoken in Athens in classical times
ATUAS|
AUDAD|(Noun) wild sheep of northern Africa
AUDIO|(Noun) the audible part of a transmitted signal\n(Noun) an audible acoustic wave frequency\n(Noun) the sound elements of television
AUDIT|(Verb) attend academic courses without getting credit\n(Verb) examine carefully for accuracy with the intent of verification
AUGER|(Noun) hand tool for boring holes
AUGHT|(Noun) complete failure
AUGUR|(Noun) (ancient Rome) a religious official who interpreted omens to guide public policy\n(Verb) predict from an omen
AULAS|
AULIC|
AULOI|
AULOS|
AUMIL|
AUNES|
AUNTS|(Noun) the sister of your father or mother; the wife of your uncle
AUNTY|(Noun) the sister of your father or mother; the wife of your uncle
AURAE|(Noun) a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure\n(Noun) an indication of radiant light drawn around the head of a saint
AURAL|(Adjective) of or pertaining to hearing or the ear\n(Adjective) relating to or characterized by an aura
AURAR|(Noun) 100 aurar equal 1 krona in Iceland
AURAS|(Noun) a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure\n(Noun) an indication of radiant light drawn around the head of a saint
AUREI|
AURES|
AURIC|(Adjective) of or relating to or containing or derived from gold
AURIS|
AURUM|
AUTOS|(Verb) turn, shape, mold, or otherwise finish by machinery\n(Verb) make by machinery\n(Noun) an intricate organization that accomplishes its goals efficiently\n(Noun) a device for overcoming resistance at one point by applying force at some other point\n(Noun) a group that controls the activities of a political party
AUXIN|(Noun) a plant hormone that promotes root formation and bud growth
AVAIL|(Verb) use to one's advantage\n(Verb) be of use to, be useful to\n(Verb) take or use
AVALE|
AVANT|
AVAST|
AVELS|
AVENS|(Noun) any of various perennials of the genus Geum having usually pinnate basal leaves and variously colored flowers
AVERS|(Verb) to declare or affirm solemnly and formally as true\n(Verb) say yes to
AVERT|(Verb) turn away or aside
AVGAS|
AVIAN|(Adjective) pertaining to or characteristic of birds
AVINE|
AVION|
AVISE|
AVISO|
AVIZE|
AVOID|(Verb) stay clear from; keep away from; keep out of the way of someone or something\n(Verb) refrain from doing something
AVOWS|(Verb) to declare or affirm solemnly and formally as true\n(Verb) say yes to
AVYZE|
AWAIT|(Verb) give a certain impression or have a certain outward aspect\n(Verb) have a certain outward or facial expression\n(Verb) perceive with attention; direct one's gaze towards\n(Verb) convey by one's expression\n(Verb) accord in appearance with
AWAKE|(Adjective) not in a state of sleep; completely conscious
AWARD|(Verb) give, especially as an honor or reward\n(Verb) give as judged due or on the basis of merit
AWARE|(Adjective) (sometimes followed by `of') having or showing knowledge or understanding or realization or perception
AWARN|
AWASH|(Adjective) borne on the water; floating\n(Adjective) covered with water
AWATO|
AWAVE|
AWAYS|
AWDLS|
AWEEL|
AWETO|
AWFUL|(Adjective) causing fear or dread or terror
AWING|(Verb) inspire awe in
AWMRY|
AWNED|(Adjective) having awns i.e. bristlelike or hairlike appendages on the flowering parts of some cereals and grasses
AWNER|
AWOKE|(Adjective) not in a state of sleep; completely conscious
AWOLS|(Noun) one who is away or absent without leave
AWORK|
AXELS|
AXIAL|(Adjective) of or relating to or resembling an axis of rotation\n(Adjective) situated on or along or in the direction of an axis
AXILE|(Adjective) relating to or attached to the axis
AXILS|(Noun) the upper angle between an axis and an offshoot such as a branch or leafstalk
AXING|(Verb) chop or split with an ax
AXIOM|(Noun) (logic) a proposition that is not susceptible of proof or disproof; its truth is assumed to be self-evident
AXION|
AXITE|
AXLED|
AXLES|(Noun) a shaft on which a wheel rotates
AXMAN|
AXMEN|
AXOID|
AXONE|(Noun) long nerve fiber that conducts away from the cell body of the neuron
AXONS|(Noun) long nerve fiber that conducts away from the cell body of the neuron
AYAHS|(Noun) (in India) a native nursemaid who looks after children
AYAYA|
AYELP|
AYGRE|
AYINS|(Noun) the 16th letter of the Hebrew alphabet
AYONT|
AYRES|
AYRIE|
AZANS|
AZIDE|(Noun) a chemical compound containing the azido group combined with an element or radical
AZIDO|(Adjective) relating to or containing the azido group N3
AZINE|
AZLON|
AZOIC|(Adjective) before the appearance of life
AZOLE|
AZONS|
AZOTE|(Noun) an obsolete name for nitrogen
AZOTH|
AZUKI|
AZURE|(Adjective) of a deep somewhat purplish blue color similar to that of a clear October sky
AZURN|
AZURY|
AZYGY|
AZYME|
AZYMS|
BAAED|(Verb) talk whiningly\n(Verb) cry plaintively
BAALS|(Noun) any of numerous local fertility and nature deities worshipped by ancient Semitic peoples; the Hebrews considered Baal a false god
BABAS|(Noun) a small cake leavened with yeast
BABEL|(Noun) a confusion of voices and other sounds
BABES|(Noun) a very young child (birth to 1 year) who has not yet begun to walk or talk\n(Noun) the youngest member of a group (not necessarily young)\n(Noun) an unborn child; a human fetus\n(Noun) (slang) sometimes used as a term of address for attractive young women\n(Noun) a very young mammal\n(Noun) a project of personal concern to someone
